NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NEGATIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051148	NEGATIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051148		16	0.70531476	1.5037183	0.031141868	0.08602678	1.0	287	tags=19%, list=4%, signal=19%	
MITOCHONDRIAL CALCIUM ION HOMEOSTASIS%GOBP%GO:0051560	MITOCHONDRIAL CALCIUM ION HOMEOSTASIS%GOBP%GO:0051560		16	0.68651193	1.5034592	0.03949731	0.08614326	1.0	1177	tags=31%, list=14%, signal=36%	
CLATHRIN-DEPENDENT ENDOCYTOSIS%GOBP%GO:0072583	CLATHRIN-DEPENDENT ENDOCYTOSIS%GOBP%GO:0072583		24	0.6599018	1.5026071	0.025083613	0.08674055	1.0	1145	tags=29%, list=14%, signal=34%	
RAS SIGNALING PATHWAY%SMPDB%SMP0063784	RAS SIGNALING PATHWAY%SMPDB%SMP0063784		21	0.6559672	1.5019903	0.03482587	0.08716756	1.0	997	tags=33%, list=12%, signal=38%	
REGULATION OF MONOATOMIC ION TRANSPORT%GOBP%GO:0043269	REGULATION OF MONOATOMIC ION TRANSPORT%GOBP%GO:0043269		126	0.49063647	1.5016735	0.013888889	0.08731103	1.0	1647	tags=33%, list=20%, signal=41%	
POSITIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030838	POSITIVE REGULATION OF ACTIN FILAMENT POLYMERIZATION%GOBP%GO:0030838		21	0.6646148	1.5006583	0.023890786	0.08802534	1.0	529	tags=19%, list=6%, signal=20%	
22Q11 2 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240310%WP4657%HOMO SAPIENS	22Q11 2 COPY NUMBER VARIATION SYNDROME%WIKIPATHWAYS_20240310%WP4657%HOMO SAPIENS		39	0.58931696	1.5005981	0.035330262	0.087972775	1.0	1295	tags=36%, list=16%, signal=42%	
PDGFR-ALPHA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-ALPHA SIGNALING PATHWAY	PDGFR-ALPHA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-ALPHA SIGNALING PATHWAY		15	0.70521766	1.5005537	0.04496403	0.08789939	1.0	1157	tags=40%, list=14%, signal=46%	
SECRETION BY CELL%GOBP%GO:0032940	SECRETION BY CELL%GOBP%GO:0032940		120	0.4963373	1.500374	0.005181347	0.08794585	1.0	819	tags=13%, list=10%, signal=15%	
MORPHOGENESIS OF EMBRYONIC EPITHELIUM%GOBP%GO:0016331	MORPHOGENESIS OF EMBRYONIC EPITHELIUM%GOBP%GO:0016331		16	0.6971821	1.4994588	0.033088237	0.088585615	1.0	1691	tags=44%, list=21%, signal=55%	
PI3K AKT SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP4172%HOMO SAPIENS	PI3K AKT SIGNALING PATHWAY%WIKIPATHWAYS_20240310%WP4172%HOMO SAPIENS		132	0.48761928	1.4992231	0.006459948	0.08865983	1.0	1580	tags=34%, list=19%, signal=42%	
DARPP-32 EVENTS%REACTOME DATABASE ID RELEASE 81%180024	DARPP-32 EVENTS%REACTOME DATABASE ID RELEASE 81%180024		18	0.66923547	1.4989159	0.053285968	0.08882211	1.0	1444	tags=28%, list=18%, signal=34%	
ARF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF1 PATHWAY	ARF1 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ARF1 PATHWAY		15	0.70313877	1.4986664	0.04436229	0.08893728	1.0	1190	tags=47%, list=15%, signal=54%	
4P16 3 COPY NUMBER VARIATION%WIKIPATHWAYS_20240310%WP5365%HOMO SAPIENS	4P16 3 COPY NUMBER VARIATION%WIKIPATHWAYS_20240310%WP5365%HOMO SAPIENS		18	0.6772469	1.4986655	0.04363002	0.088828295	1.0	1221	tags=44%, list=15%, signal=52%	
REGULATION OF VESICLE-MEDIATED TRANSPORT%GOBP%GO:0060627	REGULATION OF VESICLE-MEDIATED TRANSPORT%GOBP%GO:0060627		224	0.4608204	1.4985882	0.0	0.08877518	1.0	1162	tags=22%, list=14%, signal=25%	
TNF STRESS RELATED SIGNALING%PATHWHIZ%PW064784	TNF STRESS RELATED SIGNALING%PATHWHIZ%PW064784		17	0.67442447	1.4973094	0.024013722	0.08979669	1.0	733	tags=29%, list=9%, signal=32%	
APOPTOTIC EXECUTION PHASE%REACTOME DATABASE ID RELEASE 81%75153	APOPTOTIC EXECUTION PHASE%REACTOME DATABASE ID RELEASE 81%75153		31	0.60990155	1.4962003	0.028099174	0.09064892	1.0	479	tags=23%, list=6%, signal=24%	
REGULATION OF LIPID CATABOLIC PROCESS%GOBP%GO:0050994	REGULATION OF LIPID CATABOLIC PROCESS%GOBP%GO:0050994		15	0.71235365	1.4956892	0.043010753	0.09097542	1.0	431	tags=20%, list=5%, signal=21%	
REGULATION OF PHOSPHORYLATION%GOBP%GO:0042325	REGULATION OF PHOSPHORYLATION%GOBP%GO:0042325		375	0.44978973	1.4952706	0.0	0.0912582	1.0	1239	tags=24%, list=15%, signal=27%	
RHO GTPASES ACTIVATE WASPS AND WAVES%REACTOME DATABASE ID RELEASE 81%5663213	RHO GTPASES ACTIVATE WASPS AND WAVES%REACTOME DATABASE ID RELEASE 81%5663213		32	0.6087135	1.4941767	0.032051284	0.09207656	1.0	1347	tags=31%, list=16%, signal=37%	
TGF-BETA RECEPTOR SIGNALING ACTIVATES SMADS%REACTOME%R-HSA-2173789.6	TGF-BETA RECEPTOR SIGNALING ACTIVATES SMADS%REACTOME%R-HSA-2173789.6		34	0.5963477	1.4932916	0.017857144	0.09273101	1.0	1249	tags=53%, list=15%, signal=62%	
RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0007265	RAS PROTEIN SIGNAL TRANSDUCTION%GOBP%GO:0007265		45	0.5690896	1.4923369	0.023364486	0.09340993	1.0	1361	tags=33%, list=17%, signal=40%	
PARKINSON 39 S DISEASE PATHWAY%WIKIPATHWAYS_20240310%WP2371%HOMO SAPIENS	PARKINSON 39 S DISEASE PATHWAY%WIKIPATHWAYS_20240310%WP2371%HOMO SAPIENS		23	0.6365686	1.4922311	0.043117743	0.093397714	1.0	733	tags=22%, list=9%, signal=24%	
INTERLEUKIN-1-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070498	INTERLEUKIN-1-MEDIATED SIGNALING PATHWAY%GOBP%GO:0070498		16	0.6875352	1.4919505	0.03797468	0.09352487	1.0	473	tags=19%, list=6%, signal=20%	
REGULATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0045859	REGULATION OF PROTEIN KINASE ACTIVITY%GOBP%GO:0045859		211	0.46501207	1.491224	0.0046948357	0.09398164	1.0	1310	tags=26%, list=16%, signal=30%	
NICOTINIC ACETYLCHOLINE RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00044	NICOTINIC ACETYLCHOLINE RECEPTOR SIGNALING PATHWAY%PANTHER PATHWAY%P00044		16	0.68364114	1.490853	0.03972366	0.09419195	1.0	2082	tags=56%, list=25%, signal=75%	
RESPONSE TO KETONE%GOBP%GO:1901654	RESPONSE TO KETONE%GOBP%GO:1901654		28	0.6188784	1.4902706	0.04276316	0.09458291	1.0	354	tags=18%, list=4%, signal=19%	
CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20240310%WP4018%HOMO SAPIENS	CLEAR CELL RENAL CELL CARCINOMA PATHWAYS%WIKIPATHWAYS_20240310%WP4018%HOMO SAPIENS		34	0.5860438	1.4901565	0.033386327	0.09456175	1.0	976	tags=38%, list=12%, signal=43%	
RHOA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RHOA SIGNALING PATHWAY	RHOA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RHOA SIGNALING PATHWAY		29	0.6132616	1.4899782	0.028708134	0.094584264	1.0	1733	tags=52%, list=21%, signal=65%	
REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046890	REGULATION OF LIPID BIOSYNTHETIC PROCESS%GOBP%GO:0046890		57	0.5481928	1.4893204	0.017118402	0.09508138	1.0	836	tags=23%, list=10%, signal=25%	
ENDOCYTIC RECYCLING%GOBP%GO:0032456	ENDOCYTIC RECYCLING%GOBP%GO:0032456		46	0.5623506	1.4892316	0.027108435	0.095040895	1.0	955	tags=22%, list=12%, signal=24%	
PRIMARY NEURAL TUBE FORMATION%GOBP%GO:0014020	PRIMARY NEURAL TUBE FORMATION%GOBP%GO:0014020		15	0.70299125	1.4890023	0.03931624	0.09513682	1.0	1691	tags=47%, list=21%, signal=59%	
IRON ION TRANSPORT%GOBP%GO:0006826	IRON ION TRANSPORT%GOBP%GO:0006826		19	0.67757386	1.4886299	0.027972028	0.09533662	1.0	1021	tags=26%, list=12%, signal=30%	
PID_LKB1_PATHWAY%MSIGDB_C2%PID_LKB1_PATHWAY	PID_LKB1_PATHWAY%MSIGDB_C2%PID_LKB1_PATHWAY		24	0.62738156	1.4878519	0.039215688	0.0958783	1.0	1661	tags=38%, list=20%, signal=47%	
REGULATION OF CELLULAR COMPONENT BIOGENESIS%GOBP%GO:0044087	REGULATION OF CELLULAR COMPONENT BIOGENESIS%GOBP%GO:0044087		457	0.44623035	1.4871975	0.0	0.09636615	1.0	1310	tags=23%, list=16%, signal=26%	
POSITIVE REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045648	POSITIVE REGULATION OF ERYTHROCYTE DIFFERENTIATION%GOBP%GO:0045648		19	0.66825134	1.4871521	0.029565217	0.0962964	1.0	733	tags=37%, list=9%, signal=40%	
PID_ERBB1_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_ERBB1_DOWNSTREAM_PATHWAY	PID_ERBB1_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_ERBB1_DOWNSTREAM_PATHWAY		69	0.52884316	1.4863242	0.014124294	0.09682641	1.0	1444	tags=33%, list=18%, signal=40%	
STEROL HOMEOSTASIS%GOBP%GO:0055092	STEROL HOMEOSTASIS%GOBP%GO:0055092		25	0.629893	1.4858192	0.038333334	0.09715385	1.0	214	tags=16%, list=3%, signal=16%	
PID_NCADHERIN_PATHWAY%MSIGDB_C2%PID_NCADHERIN_PATHWAY	PID_NCADHERIN_PATHWAY%MSIGDB_C2%PID_NCADHERIN_PATHWAY		15	0.68102896	1.4849734	0.055077452	0.09773667	1.0	648	tags=20%, list=8%, signal=22%	
PID_A6B1_A6B4_INTEGRIN_PATHWAY%MSIGDB_C2%PID_A6B1_A6B4_INTEGRIN_PATHWAY	PID_A6B1_A6B4_INTEGRIN_PATHWAY%MSIGDB_C2%PID_A6B1_A6B4_INTEGRIN_PATHWAY		16	0.68083036	1.4848348	0.044444446	0.09775736	1.0	1863	tags=50%, list=23%, signal=65%	
SULFUR COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0044272	SULFUR COMPOUND BIOSYNTHETIC PROCESS%GOBP%GO:0044272		68	0.52396804	1.4845918	0.014836796	0.09787343	1.0	610	tags=16%, list=7%, signal=17%	
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010718	POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010718		24	0.6418137	1.4840775	0.028380634	0.098200865	1.0	1052	tags=38%, list=13%, signal=43%	
POSITIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051057	POSITIVE REGULATION OF SMALL GTPASE MEDIATED SIGNAL TRANSDUCTION%GOBP%GO:0051057		27	0.6142231	1.4839416	0.027027028	0.098193385	1.0	1475	tags=33%, list=18%, signal=41%	
REGULATION OF METAL ION TRANSPORT%GOBP%GO:0010959	REGULATION OF METAL ION TRANSPORT%GOBP%GO:0010959		114	0.49631512	1.483293	0.0068775793	0.09861859	1.0	1647	tags=35%, list=20%, signal=43%	
PID_LYMPH_ANGIOGENESIS_PATHWAY%MSIGDB_C2%PID_LYMPH_ANGIOGENESIS_PATHWAY	PID_LYMPH_ANGIOGENESIS_PATHWAY%MSIGDB_C2%PID_LYMPH_ANGIOGENESIS_PATHWAY		16	0.6835155	1.4829179	0.04693141	0.09883769	1.0	1014	tags=44%, list=12%, signal=50%	
RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031667	RESPONSE TO NUTRIENT LEVELS%GOBP%GO:0031667		148	0.4806768	1.4824973	0.0062578223	0.09910436	1.0	1324	tags=23%, list=16%, signal=27%	
INORGANIC ANION TRANSPORT%GOBP%GO:0015698	INORGANIC ANION TRANSPORT%GOBP%GO:0015698		26	0.62171626	1.4824233	0.032094594	0.09903865	1.0	1558	tags=38%, list=19%, signal=47%	
NEURAL TUBE FORMATION%GOBP%GO:0001841	NEURAL TUBE FORMATION%GOBP%GO:0001841		15	0.70299125	1.4823616	0.030981068	0.09897822	1.0	1691	tags=47%, list=21%, signal=59%	
NEURAL TUBE DEVELOPMENT%GOBP%GO:0021915	NEURAL TUBE DEVELOPMENT%GOBP%GO:0021915		20	0.6577842	1.4812075	0.037243947	0.0998559	1.0	1691	tags=35%, list=21%, signal=44%	
REGULATION OF TUBE DIAMETER%GOBP%GO:0035296	REGULATION OF TUBE DIAMETER%GOBP%GO:0035296		25	0.6217315	1.4811076	0.045751635	0.09983055	1.0	877	tags=28%, list=11%, signal=31%	
NEGATIVE REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034763	NEGATIVE REGULATION OF TRANSMEMBRANE TRANSPORT%GOBP%GO:0034763		45	0.5572509	1.4810609	0.031914894	0.09975567	1.0	959	tags=20%, list=12%, signal=23%	
CELL MOTILITY%GOBP%GO:0048870	CELL MOTILITY%GOBP%GO:0048870		295	0.4509412	1.480361	0.0022727272	0.10025119	1.0	1579	tags=29%, list=19%, signal=35%	
PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION%GOBP%GO:0032446	PROTEIN MODIFICATION BY SMALL PROTEIN CONJUGATION%GOBP%GO:0032446		326	0.4485543	1.4803059	0.0022222223	0.100189604	1.0	1166	tags=20%, list=14%, signal=22%	
NGF-STIMULATED TRANSCRIPTION%REACTOME%R-HSA-9031628.4	NGF-STIMULATED TRANSCRIPTION%REACTOME%R-HSA-9031628.4		17	0.6856416	1.4801958	0.051369864	0.10014543	1.0	825	tags=29%, list=10%, signal=33%	
ESR-MEDIATED SIGNALING%REACTOME%R-HSA-8939211.6	ESR-MEDIATED SIGNALING%REACTOME%R-HSA-8939211.6		111	0.4945997	1.479098	0.009358289	0.100977674	1.0	807	tags=17%, list=10%, signal=19%	
PID_SMAD2_3NUCLEAR_PATHWAY%MSIGDB_C2%PID_SMAD2_3NUCLEAR_PATHWAY	PID_SMAD2_3NUCLEAR_PATHWAY%MSIGDB_C2%PID_SMAD2_3NUCLEAR_PATHWAY		44	0.56997997	1.4787441	0.040310077	0.10116784	1.0	1611	tags=36%, list=20%, signal=45%	
MELATONIN METABOLISM AND EFFECTS%WIKIPATHWAYS_20240310%WP3298%HOMO SAPIENS	MELATONIN METABOLISM AND EFFECTS%WIKIPATHWAYS_20240310%WP3298%HOMO SAPIENS		15	0.70194787	1.478329	0.053097345	0.10141139	1.0	586	tags=20%, list=7%, signal=22%	
PHOSPHATIDYLCHOLINE METABOLIC PROCESS%GOBP%GO:0046470	PHOSPHATIDYLCHOLINE METABOLIC PROCESS%GOBP%GO:0046470		28	0.60452527	1.4781904	0.035656404	0.10140643	1.0	932	tags=29%, list=11%, signal=32%	
TRANSPORT OF BILE SALTS AND ORGANIC ACIDS, METAL IONS AND AMINE COMPOUNDS%REACTOME%R-HSA-425366.5	TRANSPORT OF BILE SALTS AND ORGANIC ACIDS, METAL IONS AND AMINE COMPOUNDS%REACTOME%R-HSA-425366.5		21	0.64349365	1.4781381	0.03972366	0.10135003	1.0	1143	tags=33%, list=14%, signal=39%	
CELL MIGRATION%GOBP%GO:0016477	CELL MIGRATION%GOBP%GO:0016477		258	0.45711365	1.4776759	0.0011918951	0.101642594	1.0	1571	tags=32%, list=19%, signal=39%	
SIGNALING BY TGF-BETA RECEPTOR COMPLEX%REACTOME%R-HSA-170834.4	SIGNALING BY TGF-BETA RECEPTOR COMPLEX%REACTOME%R-HSA-170834.4		64	0.5338559	1.4776381	0.014492754	0.10156994	1.0	1161	tags=34%, list=14%, signal=40%	
DNA SYNTHESIS INVOLVED IN DNA REPAIR%GOBP%GO:0000731	DNA SYNTHESIS INVOLVED IN DNA REPAIR%GOBP%GO:0000731		26	0.63378304	1.4770885	0.04	0.101933986	1.0	806	tags=19%, list=10%, signal=21%	
REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046626	REGULATION OF INSULIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0046626		28	0.6156698	1.476798	0.030497592	0.10207992	1.0	648	tags=29%, list=8%, signal=31%	
REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588	REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588		24	0.6339222	1.4760661	0.04248366	0.10257445	1.0	1240	tags=33%, list=15%, signal=39%	
AURORA A SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA A SIGNALING	AURORA A SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%AURORA A SIGNALING		26	0.6145417	1.4759152	0.045826513	0.102619134	1.0	984	tags=23%, list=12%, signal=26%	
HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION	HALLMARK_COAGULATION%MSIGDBHALLMARK%HALLMARK_COAGULATION		37	0.5758653	1.4757495	0.039087947	0.10264343	1.0	1560	tags=46%, list=19%, signal=56%	
REGULATION OF CELL MORPHOGENESIS%GOBP%GO:0022604	REGULATION OF CELL MORPHOGENESIS%GOBP%GO:0022604		92	0.5036513	1.4756323	0.007978723	0.102639385	1.0	1320	tags=29%, list=16%, signal=35%	
HDAC6 INTERACTIONS IN THE CENTRAL NERVOUS SYSTEM%WIKIPATHWAYS_20240310%WP5426%HOMO SAPIENS	HDAC6 INTERACTIONS IN THE CENTRAL NERVOUS SYSTEM%WIKIPATHWAYS_20240310%WP5426%HOMO SAPIENS		53	0.54468894	1.475246	0.03153153	0.10288219	1.0	1663	tags=36%, list=20%, signal=45%	
SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662361.2	SENSORY PROCESSING OF SOUND BY OUTER HAIR CELLS OF THE COCHLEA%REACTOME%R-HSA-9662361.2		17	0.6741974	1.4752433	0.046232875	0.102766514	1.0	478	tags=24%, list=6%, signal=25%	
REGULATION OF PROTEIN-CONTAINING COMPLEX ASSEMBLY%GOBP%GO:0043254	REGULATION OF PROTEIN-CONTAINING COMPLEX ASSEMBLY%GOBP%GO:0043254		204	0.45795187	1.4745198	0.0049566296	0.10332003	1.0	1051	tags=19%, list=13%, signal=21%	
WOUND HEALING, SPREADING OF CELLS%GOBP%GO:0044319	WOUND HEALING, SPREADING OF CELLS%GOBP%GO:0044319		17	0.672736	1.4744658	0.06043956	0.10325129	1.0	1157	tags=35%, list=14%, signal=41%	
DEPHOSPHORYLATION%GOBP%GO:0016311	DEPHOSPHORYLATION%GOBP%GO:0016311		82	0.5173496	1.4737328	0.010989011	0.10377499	1.0	1566	tags=35%, list=19%, signal=43%	
REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120032	REGULATION OF PLASMA MEMBRANE BOUNDED CELL PROJECTION ASSEMBLY%GOBP%GO:0120032		106	0.4935505	1.4733869	0.015873017	0.10393399	1.0	1239	tags=24%, list=15%, signal=27%	
BIOCARTA_PPARA_PATHWAY%MSIGDB_C2%BIOCARTA_PPARA_PATHWAY	BIOCARTA_PPARA_PATHWAY%MSIGDB_C2%BIOCARTA_PPARA_PATHWAY		26	0.6180126	1.4731712	0.03931624	0.104046665	1.0	1268	tags=35%, list=15%, signal=41%	
BLOOD VESSEL DIAMETER MAINTENANCE%GOBP%GO:0097746	BLOOD VESSEL DIAMETER MAINTENANCE%GOBP%GO:0097746		25	0.6217315	1.4719865	0.04317789	0.10501132	1.0	877	tags=28%, list=11%, signal=31%	
REGULATION OF HORMONE LEVELS%GOBP%GO:0010817	REGULATION OF HORMONE LEVELS%GOBP%GO:0010817		97	0.5052561	1.4716419	0.01510989	0.10519009	1.0	1263	tags=25%, list=15%, signal=29%	
NEURON PROJECTION MORPHOGENESIS%GOBP%GO:0048812	NEURON PROJECTION MORPHOGENESIS%GOBP%GO:0048812		107	0.499492	1.4712998	0.0026809652	0.10534117	1.0	1700	tags=32%, list=21%, signal=40%	
GLYCOSAMINOGLYCAN METABOLISM%REACTOME%R-HSA-1630316.4	GLYCOSAMINOGLYCAN METABOLISM%REACTOME%R-HSA-1630316.4		39	0.57565665	1.4711679	0.03453689	0.105333254	1.0	1619	tags=38%, list=20%, signal=48%	
EPIBOLY INVOLVED IN WOUND HEALING%GOBP%GO:0090505	EPIBOLY INVOLVED IN WOUND HEALING%GOBP%GO:0090505		17	0.672736	1.4711107	0.05109489	0.10526291	1.0	1157	tags=35%, list=14%, signal=41%	
REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008277	REGULATION OF G PROTEIN-COUPLED RECEPTOR SIGNALING PATHWAY%GOBP%GO:0008277		56	0.536442	1.4708072	0.037593983	0.10537823	1.0	967	tags=23%, list=12%, signal=26%	
LIPID HOMEOSTASIS%GOBP%GO:0055088	LIPID HOMEOSTASIS%GOBP%GO:0055088		50	0.5471606	1.4705943	0.036090225	0.10546088	1.0	703	tags=18%, list=9%, signal=20%	
ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048	ACTIN FILAMENT-BASED MOVEMENT%GOBP%GO:0030048		28	0.61465895	1.4683577	0.031045752	0.10740382	1.0	1677	tags=57%, list=20%, signal=72%	
REGULATION OF TUBE SIZE%GOBP%GO:0035150	REGULATION OF TUBE SIZE%GOBP%GO:0035150		25	0.6217315	1.4678888	0.046666667	0.107678644	1.0	877	tags=28%, list=11%, signal=31%	
SIGNALING BY TGFB FAMILY MEMBERS%REACTOME%R-HSA-9006936.8	SIGNALING BY TGFB FAMILY MEMBERS%REACTOME%R-HSA-9006936.8		71	0.51842314	1.467813	0.025641026	0.10762732	1.0	1161	tags=32%, list=14%, signal=37%	
REGULATION OF TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0006356	REGULATION OF TRANSCRIPTION BY RNA POLYMERASE I%GOBP%GO:0006356		30	0.59280765	1.4670596	0.035369776	0.10818712	1.0	30	tags=10%, list=0%, signal=10%	
POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION%GOBP%GO:0031346	POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION%GOBP%GO:0031346		111	0.49450222	1.4657676	0.009296149	0.10930683	1.0	1387	tags=30%, list=17%, signal=35%	
EPHB-MEDIATED FORWARD SIGNALING%REACTOME%R-HSA-3928662.4	EPHB-MEDIATED FORWARD SIGNALING%REACTOME%R-HSA-3928662.4		29	0.60113055	1.4646125	0.045088567	0.1102557	1.0	728	tags=17%, list=9%, signal=19%	
FOXO-MEDIATED TRANSCRIPTION%REACTOME%R-HSA-9614085.3	FOXO-MEDIATED TRANSCRIPTION%REACTOME%R-HSA-9614085.3		37	0.57936114	1.4645863	0.03900156	0.11015088	1.0	701	tags=16%, list=9%, signal=18%	
INTRINSIC PATHWAY FOR APOPTOSIS%REACTOME DATABASE ID RELEASE 81%109606	INTRINSIC PATHWAY FOR APOPTOSIS%REACTOME DATABASE ID RELEASE 81%109606		40	0.58124983	1.4644848	0.034865294	0.11013747	1.0	1121	tags=23%, list=14%, signal=26%	
CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME DATABASE ID RELEASE 81%5674400	CONSTITUTIVE SIGNALING BY AKT1 E17K IN CANCER%REACTOME DATABASE ID RELEASE 81%5674400		19	0.65582436	1.4644315	0.04974271	0.11007697	1.0	997	tags=32%, list=12%, signal=36%	
MYELOID CELL DEVELOPMENT%GOBP%GO:0061515	MYELOID CELL DEVELOPMENT%GOBP%GO:0061515		21	0.64533645	1.4633992	0.050933786	0.110999845	1.0	1310	tags=38%, list=16%, signal=45%	
HEPATITIS C AND HEPATOCELLULAR CARCINOMA%WIKIPATHWAYS_20240310%WP3646%HOMO SAPIENS	HEPATITIS C AND HEPATOCELLULAR CARCINOMA%WIKIPATHWAYS_20240310%WP3646%HOMO SAPIENS		26	0.6142418	1.4631696	0.048076924	0.11110761	1.0	1014	tags=35%, list=12%, signal=39%	
ENDOMETRIAL CANCER%WIKIPATHWAYS_20240310%WP4155%HOMO SAPIENS	ENDOMETRIAL CANCER%WIKIPATHWAYS_20240310%WP4155%HOMO SAPIENS		36	0.5755838	1.4630167	0.038034864	0.111131154	1.0	1626	tags=42%, list=20%, signal=52%	
VASCULAR TRANSPORT%GOBP%GO:0010232	VASCULAR TRANSPORT%GOBP%GO:0010232		31	0.58837026	1.4626915	0.061056107	0.11129707	1.0	1143	tags=29%, list=14%, signal=34%	
CD28 CO-STIMULATION%REACTOME DATABASE ID RELEASE 81%389356	CD28 CO-STIMULATION%REACTOME DATABASE ID RELEASE 81%389356		25	0.6133483	1.4626697	0.05175292	0.11119292	1.0	407	tags=16%, list=5%, signal=17%	
FLT3 SIGNALING%REACTOME%R-HSA-9607240.8	FLT3 SIGNALING%REACTOME%R-HSA-9607240.8		30	0.59450686	1.4620655	0.04347826	0.111653656	1.0	838	tags=40%, list=10%, signal=44%	
PHOSPHATIDYL INOSITOL PHOSPHATE PATHWAY%WIKIPATHWAYS_20240310%WP5411%HOMO SAPIENS	PHOSPHATIDYL INOSITOL PHOSPHATE PATHWAY%WIKIPATHWAYS_20240310%WP5411%HOMO SAPIENS		23	0.637747	1.4616752	0.04244482	0.11191248	1.0	1501	tags=26%, list=18%, signal=32%	
TRANSPORT ACROSS BLOOD-BRAIN BARRIER%GOBP%GO:0150104	TRANSPORT ACROSS BLOOD-BRAIN BARRIER%GOBP%GO:0150104		31	0.58837026	1.4615415	0.046623792	0.11192418	1.0	1143	tags=29%, list=14%, signal=34%	
POSITIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043123	POSITIVE REGULATION OF CANONICAL NF-KAPPAB SIGNAL TRANSDUCTION%GOBP%GO:0043123		118	0.48047882	1.4609065	0.019762846	0.11242817	1.0	763	tags=19%, list=9%, signal=20%	
VITAMIN D IN INFLAMMATORY DISEASES%WIKIPATHWAYS_20240310%WP4482%HOMO SAPIENS	VITAMIN D IN INFLAMMATORY DISEASES%WIKIPATHWAYS_20240310%WP4482%HOMO SAPIENS		15	0.69265544	1.4609034	0.05882353	0.11230705	1.0	733	tags=20%, list=9%, signal=22%	
AXON GUIDANCE MEDIATED BY NETRIN%PANTHER PATHWAY%P00009	AXON GUIDANCE MEDIATED BY NETRIN%PANTHER PATHWAY%P00009		17	0.6799022	1.4606866	0.046846848	0.11241749	1.0	1395	tags=29%, list=17%, signal=35%	
